LOCALITY,n_sp,HYP,HOD,BUN,SF,OT,LOP,LOPT,AL,OL,ALX,AVERAGE.AGE,LAT,LONG,FORMATION,REFERENCE.SECTION,PALEOMAG.SECTION,MINIMUM.AGE,MAXIMUM.AGE,precipPredLM,precipPredRF,precipPredSCAM,precipPredSVM,precipPredGBM,precipPredMARS,precipPredGAM,precipPredXGB,ensemblePrec,tempPredRF,tempPredSCAM,tempPredSVM,tempPredGBM,tempPredMARS,tempPredGAM,tempPredXGB,tempPredLM,ensembleTemp,precipHYP
Y0336,6,1.2,1.0166666666666666,0.13333333333333333,0.016666666666666666,0.016666666666666666,1.1833333333333333,0.7166666666666667,0.8333333333333334,0.26666666666666666,0.5,12.365,NA,NA,Chinji,Hasal Kas (Bora Ka),Hasal Kas (Bora Ka),12.233,12.497,1149.0166666666664,914.8114163510796,1784.52813100725,963.0050898586068,1036.558071431242,1782.9034907532653,2087.10787925443,1429.8656005859375,1428.1523464426464,7.896347467649796,9.73472001139829,12.814565792493223,7.80896373596799,12.353841838991588,9.31110127023366,7.819615364074707,12.75,9.986590019455758,990.245801541599
Y0337,12,1.4333333333333333,1.3333333333333333,0.08333333333333333,0,0.18333333333333335,1.25,1.2,0.6666666666666666,0.5,0.4166666666666667,9.729,NA,NA,Dhok Pathan,Ratha Kas,Ratha Kas,9.706,9.752,1025.5166666666664,784.2172911521536,1563.62755556702,1084.3674982201856,943.8936761871579,1568.342441322789,1897.35386543352,1362.4815673828125,1306.9670546471377,8.055661796920925,11.0216996904392,7.926647234171936,9.006988532860875,7.673287175870737,11.59870817159,8.658098220825195,15.125,9.213832100308942,987.310676982036
Y0339,10,1.5,1.2,0.2,0,0.2,1.1,0.8,0.6,0.5,0.3,9.282,NA,NA,Dhok Pathan,269  Section,Ratha Kas,9.222,9.341,1132.4,992.2432327762066,1473.47675573482,1128.0884562183182,1097.948305589613,1710.4501700820576,1680.79269221315,1123.31103515625,1347.1666021023602,8.700840662293745,12.2859278196653,7.58521687683286,9.814545076440455,8.262543833619514,13.3962537953115,8.794151306152344,18.450000000000003,10.00755467736056,981.275838423369
Y0342,6,1.4,1.3333333333333333,0.16666666666666666,0,0.21666666666666667,0.85,1.7166666666666668,0.48333333333333334,0.5,0.3333333333333333,9.367,NA,NA,Dhok Pathan,269  Section,Ratha Kas,9.317,9.417,1371.5500000000002,890.4990479263626,1675.57454865864,1119.3222991356886,955.0730155041338,1786.615126288411,1927.85236813967,1354.2606201171875,1392.4894009421498,7.924744516369918,11.7487845230947,7.562903281592883,8.042954312003928,8.094184788548436,12.9888073607896,8.030261993408203,17.5,9.393729797066573,988.882139073596
Y0350,12,1.35,1.1666666666666667,0.16666666666666666,0,0.1,1.0833333333333333,1.0333333333333334,0.5833333333333334,0.5833333333333334,0.25,9.415,N 33 18.233,E 72 38.825,Dhok Pathan,269  Section,Ratha Kas,9.403,9.426,1189.7666666666667,1095.6578127563703,1827.89772841134,1299.5392493628933,1240.225575432683,2028.9281098117676,2538.02045392495,1252.137939453125,1671.7114882833332,7.962231892254425,13.7054992089351,7.971273154731771,7.85200340359456,8.515082401226131,14.028116066614,7.839911937713623,19.875,10.005701021225999,990.001164750472
Y0359,9,1.5777777777777777,1,0.1111111111111111,0,0.12222222222222222,1.2333333333333334,0.6555555555555556,0.7666666666666667,0.4444444444444444,0.4444444444444444,9.367,NA,NA,Dhok Pathan,Dinga Kas,Dinga Kas,9.35,9.383,997.788888888889,734.4935125174442,1263.74978642173,1018.5462708017803,838.0721727948837,1303.2624912056976,1896.30742921864,995.550048828125,1175.738610493362,8.068543095256958,10.7158717785728,8.05584829204652,10.199862438051074,7.532987971644839,10.9427887518735,10.001770973205566,14.333333333333334,9.252650387907606,967.542390528224
Y0362,5,1.8,1,0.2,0,0.2,1.2,0.4,0.6,0.6,0.2,9.692,NA,NA,Nagri,Hasal Kas (Bora Ka),Hasal Kas (Bora Ka),9.64,9.743,961.6,717.217126845409,1041.68347224145,938.4645595407706,826.6116331976621,1481.955301462998,999.767773342791,740.69781494140625,1000.9499777718469,7.96617821711392,15.6506586077165,8.88072849571121,8.078351939943152,8.76762096883275,14.8734150327319,8.0914764404296875,21.3,10.702825543674903,857.103079953228
Y0363,6,1.5166666666666666,1,0.3333333333333333,0.016666666666666666,0.18333333333333335,0.85,0.65,0.4666666666666667,0.43333333333333335,0.16666666666666666,8.929,NA,NA,Dhok Pathan,Ratha Kas,Ratha Kas,8.767,9.091,1337.8333333333335,1113.6126680365433,1534.86059877193,1326.0648131232883,1104.2293241421135,1958.717212084562,1416.3588733927,1561.1549072265625,1408.9739149251907,8.665632306389055,16.9980769574272,12.504348019868548,10.504934781014196,12.810629150562344,15.6326204350384,10.519107818603516,22.25,12.852706941716626,979.017055763992
Y0365,6,1.7166666666666668,1.0166666666666666,0.13333333333333333,0,0.18333333333333335,1.1833333333333333,0.7166666666666667,0.6833333333333333,0.5,0.3333333333333333,9.415,NA,NA,Dhok Pathan,269  Section,Ratha Kas,9.403,9.426,999.6999999999998,461.3328228097658,1113.81748768596,945.9209114405631,553.9052166088804,1329.849453691435,1299.12302825305,552.93048095703125,950.6581534149425,7.924744516369918,11.7487845230947,7.562903281592883,8.042954312003928,8.094184788548436,12.9888073607896,8.030261993408203,17.5,9.393729797066573,914.960251116001
Y0370,6,1.5166666666666666,1,0.16666666666666666,0.016666666666666666,0.18333333333333335,1.1833333333333333,0.65,0.6333333333333333,0.43333333333333335,0.3333333333333333,7.245,N 33 20.724,E 72 43.886,Dhok Pathan,Kaulial Kas,Kaulial Kas,7.234,7.255,1057.5,798.518747438611,1428.92833846391,1151.3228567186866,917.4993832688525,1714.775219499347,1696.80966796359,1306.2139892578125,1284.6423688921652,7.924744516369918,11.7487845230947,11.993584932626051,8.042954312003928,12.02767812448371,12.9888073607896,8.030261993408203,17.5,10.787758961561313,979.017055763992
Y0373,8,1.9,1.25,0,0.25,0.15,1.5,1.05,0.375,0.75,0.25,7.167,NA,NA,Dhok Pathan,Dhok Saira,Dhok Saira,7.104,7.23,680.4000000000001,1451.2664946550756,834.250324669305,1149.3475342269005,1294.1585881034446,1405.7903452566445,1185.00207516761,2004.88916015625,1219.969227013164,26.20267540703462,13.7054992089351,25.43796096625581,26.350872517629835,22.601844417905454,14.028116066614,26.812881469726563,19.875,21.387828097395804,752.186937410229
Y0381,8,1.1375,1,0.25,0.0125,0.0125,0.8875,0.7375,0.6,0.325,0.375,12.757,NA,NA,Chinji,Malhuwala Kas,Hasal Kas (Bora Ka),12.55,12.963,1415.875,982.1373793500919,2015.47951429608,1080.8663716124752,931.1180229529805,1832.5119489256504,2062.56014407072,1077.8572998046875,1484.1122302013334,7.723937552196586,11.3515116081506,11.240885947178095,5.23216169680626,11.052848285385409,12.387641079326,5.523471832275391,16.3125,9.83149769484049,990.24636241732
Y0382,6,1.7,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.1666666666666667,0.6666666666666666,0.5,0.6166666666666667,0.16666666666666666,7.396,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,7.249,7.543,1018.5333333333333,1804.4040756562788,1221.74350102611,1377.336961747073,1767.3184817807498,1694.273927949471,1355.38020313859,2947.476806640625,1536.7428585497114,21.435930386276645,16.9980769574272,22.76026559224357,21.319316770266013,21.26367375040795,15.6326204350384,21.385828018188477,22.25,19.90164731527663,923.821119361889
Y0388,6,1.6833333333333333,1,0.16666666666666666,0.016666666666666666,0.16666666666666666,1.3333333333333333,0.3333333333333333,0.65,0.25,0.5,8.749,NA,NA,Dhok Pathan,Malhuwala Kas,Malhuwala Kas,8.716,8.782,883.1833333333334,415.49468199796775,1036.82346338494,955.1129843698898,587.6178011251936,1230.430241336776,1060.50942362475,849.65570068359375,880.9980993065859,7.896347467649796,9.73472001139829,12.814565792493223,7.80896373596799,12.353841838991588,9.31110127023366,7.819615364074707,12.75,9.986590019455758,931.887556192764
Y0391,5,1.8,1.4,0,0.2,0.2,1.4,1.4,0.4,0.8,0.2,8.306,NA,NA,Dhok Pathan,Malhuwala Kas,Malhuwala Kas,8.26,8.351,793.4000000000001,1658.8783083293715,1041.68347224145,1113.1690298311205,1505.0280438471475,1550.0321366030576,1329.67807879265,2055.539306640625,1366.4115116074663,24.488800021890984,15.6506586077165,24.47921094953992,24.719133617759635,21.133473173055044,14.8734150327319,24.627607345581055,21.3,20.890781900448996,857.103079953228
Y0395,12,1.4583333333333333,1,0.1,0,0.175,1.0333333333333334,0.85,0.6333333333333333,0.35833333333333334,0.5,10.372,NA,NA,Nagri,Kaulial Kas,Kaulial Kas,10.329,10.415,1200.5083333333332,681.8166502242336,1383.67500154637,1041.8947124273911,836.6101018694926,1362.0899056360356,1632.02320864442,1299.3875732421875,1156.3515967246578,7.896347467649796,9.73472001139829,8.117115965004967,7.80896373596799,7.2523895631930415,9.31110127023366,7.819615364074707,12.75,8.353439668907958,985.554820715517
Y0396,5,1.88,1.4,0,0.2,0.24,1.4,1.6800000000000002,0.4,0.8,0.2,8.886,N 33 10.991,E 72 30.770,Dhok Pathan,Dhok Mila (Khaur Kas),Malhuwala Kas,8.859,8.913,770.2800000000002,1588.2156779170555,895.704134888025,912.4803727022057,1377.1854097494818,1434.6387035259272,1239.84794244471,2013.277099609375,1241.3453735379003,24.488800021890984,15.6506586077165,24.47921094953992,24.719133617759635,21.133473173055044,14.8734150327319,24.627607345581055,21.3,20.890781900448996,776.426546138354
Y0399,6,1.6666666666666667,1,0.16666666666666666,0.16666666666666666,0,1.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,7.963,N 33 20.125,E 72 41.986,Dhok Pathan,Kaulial Kas,Kaulial Kas,7.942,7.984,747.8333333333333,1111.5124278450342,1057.77127165757,864.0747991408115,1221.863323649105,1460.0489392937252,1096.50725590554,794.24310302734375,1135.296336248631,23.845425817594236,9.73472001139829,19.65209120258757,24.102167692975723,22.335822369441242,9.31110127023366,24.064401626586914,12.75,18.16355472737179,939.206314714573
Y0403,5,1.4,1,0.2,0,0.2,1.2,0.4,0.6,0.2,0.6,9.341,NA,NA,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.326,9.355,1077.2000000000003,735.8278043045375,1005.74969966898,1025.9150750649505,939.6689638338377,1242.0004451679297,1154.14609785342,1059.603515625,1017.2180143156085,3.8391235522944833,6.5225006287481,6.938972128226371,6.176412160725502,5.075659101166456,5.62958291739128,6.205105781555176,9.900000000000002,5.697041748092032,988.882139073596
Y0406,12,1.4,1.3333333333333333,0.16666666666666666,0,0.125,1.0833333333333333,1.3916666666666666,0.5833333333333334,0.6666666666666666,0.16666666666666666,8.937,N 33 20.927,E 72 41.108,Dhok Pathan,Kaulial Kas,Kaulial Kas,8.91,8.963,1175.3166666666668,1022.7150183933954,1799.79169410683,1338.0153629403576,983.5335245914174,2126.999301988711,2257.6019613076,1404.59375,1588.1094772213837,8.665632306389055,16.9980769574272,9.78808241065375,10.504934781014196,10.045094754490343,15.6326204350384,10.519107818603516,22.25,11.93907360750216,988.882139073596
Y0413,5,1.62,1.02,0.16,0,0.2,1.6,0.08,0.64,0.2,0.6,9.428,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.416,9.439,677.2199999999998,547.0697351848785,751.295105216194,855.6165339449058,738.9029877808563,924.6685042058199,828.315731834567,804.85626220703125,774.3114330278703,3.8391235522944833,6.5225006287481,6.938972128226371,6.176412160725502,5.075659101166456,5.62958291739128,6.205105781555176,9.900000000000002,5.697041748092032,956.119152409228
Y0430,5,1.18,1,0.2,0.02,0,1.6,0,0.78,0.12,0.6,13.617,N 32 40.564,E 72 22.450,Chinji,K4/KR4,K4/KR4,13.611,13.622,804.3799999999999,726.8467643507001,1208.0976041546,820.4580960660555,957.3642783038694,1533.7152826675422,1298.870122897,1094.505615234375,1090.8920247399599,3.8391235522944833,6.5225006287481,11.378769603668452,6.176412160725502,12.038332268826274,5.62958291739128,6.205105781555176,9.900000000000002,7.597453521942349,990.246008274283
Y0439,5,1.52,1,0,0.02,0.2,1.4,0.8,0.78,0.56,0.4,9.323,N 33 10.165,E 72 26.433,Dhok Pathan,Kot Maliaran,Dinga Kas,9.299,9.346,874.3199999999999,801.6713690366643,1397.48810514627,987.6433542309788,925.9437765562369,1639.3941740259374,1913.48630424141,1383.85107421875,1277.6045138729155,7.821305527052756,11.1617913327709,13.659337211493888,7.294045020902228,13.038278992662985,11.9408674230664,7.270648002624512,15.6,10.819270917991528,978.524033058857
Y0440,5,1.48,1.4,0,0.2,0.04,1.2,1.6800000000000002,0.4,0.74,0.2,7.485,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,7.431,7.538,1054.0800000000004,1837.3920032109795,1584.00978178899,1325.3274939945632,1874.5354697259897,2008.0871750019317,2681.98548515567,2542.16650390625,1885.2229014796867,24.488800021890984,15.6506586077165,24.47921094953992,24.719133617759635,21.133473173055044,14.8734150327319,24.627607345581055,21.3,20.890781900448996,983.559167870976
Y0443,5,1.88,1.4,0,0.2,0.24,1.2,2.08,0.4,1,0,8.498,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,8.469,8.526,938.4800000000001,1205.3305012156884,983.863543008003,961.2369666109305,1351.629401634921,1434.6387035259272,1580.46352243273,1257.7523193359375,1252.8604397380338,23.90519535207021,21.0175441636396,24.923406247064104,24.10509470528133,23.542500657615857,21.3070936934775,23.913972854614258,27,23.1334724698581,776.426546138354
Y0444,6,2.033333333333333,1,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,8.591,N 33 21.009,E 72 41.755,Dhok Pathan,Kaulial Kas,Kaulial Kas,8.559,8.623,641.8666666666668,1236.5392835427588,608.995855016839,462.46963669451077,1132.516920001807,1213.46795679476,451.143484509193,2114.73486328125,850.855522759978,21.435930386276645,16.9980769574272,22.76026559224357,21.319316770266013,21.26367375040795,15.6326204350384,21.385828018188477,22.25,19.90164731527663,568.228438602019
Y0445,6,1.4,1.3333333333333333,0.16666666666666666,0,0.2,1,1.4000000000000001,0.5,0.45,0.3333333333333333,8.703,NA,NA,Dhok Pathan,Malhuwala Kas,Malhuwala Kas,8.664,8.742,1245.4,890.7037715166659,1675.57454865864,1164.7943957263305,955.0730155041338,1786.615126288411,1890.87999215669,1354.2606201171875,1393.9401416418118,7.924744516369918,11.7487845230947,7.562903281592883,8.042954312003928,8.094184788548436,12.9888073607896,8.030261993408203,17.5,9.393729797066573,988.882139073596
Y0448,5,1.44,1,0.2,0,0.22,1.02,0.78,0.58,0.6,0.2,9.123,N 33 21.099,E 72 40.713,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.107,9.138,1217.02,1076.3708619541273,1673.9457601932,1165.7638805873903,1113.9896470159906,2001.2257503100861,1838.9843995999,1237.599853515625,1478.3800499434496,7.96617821711392,15.6506586077165,8.88072849571121,8.078351939943152,8.76762096883275,14.8734150327319,8.0914764404296875,21.3,10.702825543674903,986.895281531723
Y0450,18,1.2555555555555555,1,0.16666666666666666,0,0.06666666666666667,1.1777777777777778,0.6333333333333333,0.7111111111111111,0.3277777777777778,0.5,10.222,N 32 48.855,E 73 15.873,Nagri,Dhala Nala (Lower),Dhala Nala (Lower),10.159,10.285,1137.6333333333334,939.9246527785311,1733.06868000619,1107.7795306750677,1150.9987004942516,1654.5802047551513,2487.72793450655,1374.5230712890625,1512.3466172026242,7.896347467649796,9.73472001139829,8.117115965004967,7.80896373596799,7.2523895631930415,9.31110127023366,7.819615364074707,12.75,8.353439668907958,990.245065427683
Y0452,9,2,1,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.5555555555555556,0,0.3333333333333333,0.5555555555555556,0.2222222222222222,7.328,N 32 51.846,E 73 18.277,Dhok Pathan,Dhok Saira,Dhok Saira,7.285,7.371,604.7777777777778,1501.4420417827334,651.133485834469,1056.662271018583,1322.8113769015024,1261.548553910231,571.033491956385,1535.510498046875,1060.771870233984,27.17202667478354,14.7523554106667,25.29538180127405,27.089652700456895,21.78608261521078,14.4592772017466,27.388525009155273,20.666666666666668,21.759129400689748,615.995898504158
Y0453,8,1.525,1,0.125,0.125,0.0125,1.3875,0.4875,0.7375,0.5,0.375,6.497,NA,NA,Dhok Pathan,Pillar II (Bhandar),Pillar I (Bhandar),6.362,6.631,883.3875,1173.6151557078927,1399.32159010169,1033.3177269202786,1455.7323285594439,1788.0054235009984,1969.1179437277,1004.1781616210938,1469.8516947530013,20.657924371553726,11.3515116081506,26.470186506915837,20.552521236482335,24.23799250447725,12.387641079326,20.59143829345703,16.3125,19.276296217817624,977.757758844494
Y0454,9,1.2444444444444445,1,0.2222222222222222,0,0.12222222222222222,1.011111111111111,0.6555555555555556,0.5444444444444444,0.4444444444444444,0.3333333333333333,10.486,NA,NA,Nagri,Andar Kas,Andar Kas,10.348,10.623,1281.011111111111,1141.1650442577977,1954.06435560744,1370.3548805168796,1287.867681350207,2010.991246160609,2247.90675558811,1150.4669189453125,1668.724993913507,7.924744516369918,11.7487845230947,7.562903281592883,8.042954312003928,8.094184788548436,12.9888073607896,8.030261993408203,17.5,9.393729797066573,990.245233444136
Y0455,6,1.0666666666666667,1,0,0,0.016666666666666666,0.85,1.3166666666666667,0.9833333333333334,0.2833333333333333,0.6666666666666666,11.153,NA,NA,Chinji,Andar Kas,Andar Kas,11.144,11.161,1467.8833333333337,665.6420667981515,795.532313019474,843.9464276475923,843.3519513585715,1182.9207905694998,1646.7615440441,783.9578857421875,996.3591822395648,3.1952065931355533,3.51851506280485,4.9112632616835326,3.8145735106420404,3.624505459815396,3.05814155118692,3.8136775493621826,8,3.6870342398780482,990.246754188566
Y0457,8,1.625,1.25,0.25,0.125,0.125,1,0.875,0.25,0.5,0.25,7.394,N 32 52.317,E 73 17.956,Dhok Pathan,Dhok Saira,Dhok Saira,7.358,7.429,1180.375,2643.6165098668093,1277.16266959865,1410.714656051185,2051.555337593854,1802.455271459281,1634.58512444131,3153.269775390625,1803.3482615018484,17.5446448304351,13.7054992089351,22.965524805173793,18.413063849445166,21.58445440512834,14.028116066614,17.265230178833008,19.875,18.040217194288584,954.538935674709
Y0461,5,1.48,1.4,0.2,0,0.24,1,1.6800000000000002,0.4,0.74,0,8.586,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,8.554,8.618,1222.2800000000002,979.050833728625,1739.91546468084,1146.062916029784,980.8470446020199,2011.6058689115803,2167.22659095704,1137.3038330078125,1504.1181198183149,12.305566269574925,21.0175441636396,16.19891876303138,16.311709052070107,16.432463682778295,21.3070936934775,16.309720993041992,27,17.262215937428632,983.559167870976
Y0478,27,1.2,1.2222222222222223,0.1111111111111111,0,0.08148148148148149,0.9629629629629629,1.2851851851851852,0.7037037037037037,0.48148148148148145,0.4074074074074074,14.138,N 32 41.256,E 72 14.310,Chinji,Kanatti (Upper),Kanatti (Upper),14.04,14.235,1334.348148148148,1021.2312695982472,1957.08437466763,1232.7251231067773,1175.0877143205767,1923.816853114437,2787.77954605139,1526.789794921875,1682.954146809844,7.821305527052756,11.102173995255,7.87730457805826,7.294045020902228,7.720053577279371,11.7933939659625,7.270648002624512,15.38888888888889,8.934712777418342,990.245801541599
Y0486,12,1.1,1.1666666666666667,0.16666666666666666,0,0.016666666666666666,0.9166666666666666,1.2,0.6666666666666666,0.3333333333333333,0.5,12.224,N 32 41.622,E 72 16.425,Chinji,Parrawali,Parrawali,12.192,12.255,1402.1833333333334,968.7709860252173,1827.24921488763,982.365149049501,1028.6687616408783,1432.1512425405347,2037.22256997165,1426.53271484375,1379.4046540192355,7.896347467649796,9.73472001139829,8.117115965004967,7.80896373596799,7.2523895631930415,9.31110127023366,7.819615364074707,12.75,8.353439668907958,990.246595224448
Y0487,5,1.22,1,0.2,0.02,0.02,1.02,0.78,0.76,0.32,0.4,13.849,NA,NA,Chinji,Hasal Kas (Bora Ka),Hasal Kas (Bora Ka),13.707,13.99,1280.6,963.6693542377375,1945.58228735655,1063.0013520716993,1240.5735357578776,1893.9357652634546,2246.53999097732,1239.33642578125,1558.8837142774396,7.821305527052756,11.1617913327709,13.659337211493888,7.294045020902228,13.038278992662985,11.9408674230664,7.270648002624512,15.6,10.819270917991528,990.245565526665
Y0491,12,1.25,1,0.16666666666666666,0,0.08333333333333333,1,0.6666666666666666,0.6666666666666666,0.25,0.5833333333333334,13.8,NA,NA,Chinji,Hasal Kas (Bora Ka),Hasal Kas (Bora Ka),13.707,13.892,1288.75,729.0186361329899,1288.55253446945,1096.6113800619319,1005.0447104699472,1492.4015497575792,2126.74205988797,1247.428466796875,1289.7284784633114,0.7437071544081086,7.19431516701848,7.283116555268661,-2.387305004031371,5.438447511504218,6.27872919160824,-2.445497989654541,10.375,4.091835095962724,990.245150820457
Y0493,6,1.1833333333333333,1,0.16666666666666666,0.016666666666666666,0.016666666666666666,1.1833333333333333,0.65,0.6333333333333333,0.43333333333333335,0.3333333333333333,10.015,NA,NA,Nagri,Ratha Kas,Ratha Kas,9.988,10.042,1153.833333333333,949.6230550849051,2010.44578723688,1101.5375445271281,1030.2248883836833,2020.9270567489166,2320.01128832873,1455.814453125,1572.1282700517065,7.924744516369918,11.7487845230947,11.993584932626051,8.042954312003928,12.02767812448371,12.9888073607896,8.030261993408203,17.5,10.787758961561313,990.245975740199
Y0494,17,1.1235294117647059,1.0058823529411764,0.16470588235294117,0,0.058823529411764705,0.7647058823529411,0.9647058823529412,0.7176470588235294,0.29411764705882354,0.5294117647058824,12.377,N 32 44.259,E 72 29.870,Chinji,Gambhir Section,Gambhir Section,12.352,12.402,1523.1823529411768,1048.8389413873301,1694.50268336891,1134.334845636739,958.3076513260371,1585.5682127590048,2401.2011358302,1389.89453125,1470.4589117180367,5.907379294496476,8.9942569218673,7.975930030424856,6.703020758928929,6.612174721420516,8.30109268988676,7.783871650695801,11.911764705882353,7.415642402837473,990.246456857534
Y0495,13,1.0153846153846153,1.1538461538461537,0.15384615384615385,0,0.015384615384615385,1,1.1076923076923078,0.6923076923076923,0.46153846153846156,0.38461538461538464,11.616,N 32 43.969,E 72 28.313,Chinji,Gambhir Section,Gambhir Section,11.585,11.646,1356.5538461538463,900.7706149984756,2027.78814048187,1106.3373507278282,971.9803907386514,1529.6477837694672,2296.14450434073,1582.21533203125,1472.1114641761696,8.213923319604328,11.2786660036462,7.754663678752745,11.31249967614563,7.835170873054467,12.2247109034895,11.897283554077148,16.03846153846154,9.76993907578214,990.246939746324
Y0496,27,1.1925925925925926,1.0740740740740742,0.1111111111111111,0,0.044444444444444446,1.2222222222222223,0.8296296296296296,0.7777777777777778,0.4074074074074074,0.48148148148148145,12.377,N 32 44.401,E 72 30.089,Chinji,Gambhir Section,Gambhir Section,12.352,12.402,1118.4518518518519,1025.595268791803,1847.01514459894,1063.7881873828924,1121.8350838917588,1783.2195743844081,2554.42805229014,1437.2154541015625,1565.9802185566568,8.114400571885911,10.1200242272116,8.136967661607777,8.52756529788184,7.3459223660103055,9.89931436120095,8.0950469970703125,13.277777777777779,8.690699080966391,990.245881382793
Y0498,11,1.0909090909090908,1,0.18181818181818182,0,0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.18181818181818182,0.6363636363636364,11.712,N 32 41.662,E 72 19.139,Chinji,Hutch Nala,Hutch Nala,11.691,11.733,1411.1818181818185,638.1575534044835,970.072672364578,786.4833260288525,688.685703816586,1008.5510232344491,1190.71688721665,514.295166015625,880.444527677599,1.7227989237892762,4.92566399998798,5.960723824338208,-5.5484569074230645,4.2841207513386035,4.21205268414931,-5.795388698577881,8.863636363636363,2.5928172126967186,990.246642491141
Y0499,17,1.1588235294117648,1.1176470588235294,0.23529411764705882,0,0.011764705882352941,1,0.8470588235294118,0.6470588235294118,0.3941176470588235,0.35294117647058826,12.088,N 32 41.973,E 72 15.373,Chinji,Kanatti (Upper),Kanatti (Upper),12.065,12.11,1315.1,1013.2367294980455,2016.72403032851,1048.1920075353055,986.7980160452618,1725.655838637199,2095.48478734554,1066.8101806640625,1481.0152348983092,8.161390707178876,11.5372927034595,7.612821461423156,4.979809824003593,7.995150056153683,12.7243574107724,8.677714347839355,16.941176470588236,8.835137027165205,990.246198187334
Y0500,18,1.011111111111111,1.1111111111111112,0.16666666666666666,0,0.011111111111111112,0.8888888888888888,1.1333333333333333,0.7222222222222222,0.3888888888888889,0.4444444444444444,12.088,N 32 42.031,E 72 15.038,Chinji,Kanatti (Upper),Kanatti (Upper),12.065,12.11,1451.2333333333331,945.1537017932299,1968.75833417377,1041.5088972265253,981.6915641092683,1360.7097066335775,2100.79061211426,1480.9608154296875,1399.7688026751046,8.068543095256958,10.7158717785728,8.05584829204652,10.199862438051074,7.532987971644839,10.9427887518735,10.001770973205566,14.333333333333334,9.252650387907606,990.24695314285
Y0501,6,1.1,1.6666666666666667,0.16666666666666666,0,0.08333333333333333,0.5,2.45,0.5,0.5,0.3333333333333333,14.118,N 32 40.183,E 72 19.056,Kamlial,Hutch Nala,Hutch Nala,14.064,14.172,1752.6,1080.1253739818694,2045.85802219252,1372.6281252732867,1205.0560368446156,1946.6238627997525,2754.84637492362,1486.282958984375,1734.1896326692763,7.924744516369918,11.7487845230947,7.562903281592883,8.042954312003928,8.094184788548436,12.9888073607896,8.030261993408203,17.5,9.393729797066573,990.246595224448
Y0502,16,1.125,1,0.1875,0,0.0625,1,0.625,0.6875,0.25,0.5625,11.971,N 32 41.507,E 72 18.904,Chinji,Hutch Nala,Hutch Nala,11.951,11.991,1324.875,890.6404545815261,1498.06682845428,1126.504526319082,965.2059034169041,1520.4542126689207,2240.59351834256,1093.905029296875,1373.5775739638782,0.13122628895243665,7.96043883558677,7.624085171656083,-3.79579365864084,5.891933024426425,7.07900133815016,-4.513806343078613,10.96875,4.148481833355174,990.246447372802
Y0503,12,1.0166666666666666,1.1666666666666667,0,0,0.016666666666666666,0.9166666666666666,1.7,0.8333333333333334,0.5,0.5,13.68,N 32 41.409,E 72 14.114,Chinji,Kanatti (Upper),Kanatti (Upper),13.633,13.727,1426.2666666666669,949.7731737742658,1833.58230255974,989.9976785072442,1003.4181487964457,1439.587783355637,2303.51862191837,1594.7510986328125,1419.9796181519505,7.896347467649796,9.73472001139829,8.117115965004967,7.80896373596799,7.2523895631930415,9.31110127023366,7.819615364074707,12.75,8.353439668907958,990.24693568497
Y0504,20,1.06,1.1,0.15,0,0.01,0.95,1.02,0.75,0.3,0.55,11.644,N 32 44.318,E 72 28.958,Chinji,Gambhir Section,Gambhir Section,11.606,11.682,1385.71,897.0949665147486,1587.88583621199,924.8131568247654,1050.5243845721118,1238.1261742305403,1777.53579263221,1337.122802734375,1245.996718497729,3.974919851466155,8.3769233088204,7.783201150482351,2.059425109934796,6.164024332179745,7.54929599889526,7.783871650695801,11.325,5.984631625296452,990.246781700544
Y0506,9,1.1222222222222222,1.2222222222222223,0.1111111111111111,0.011111111111111112,0.022222222222222223,1,1.3777777777777778,0.7666666666666667,0.28888888888888886,0.5555555555555556,13.986,N 32 40.077,E 72 20.751,Kamlial,Hutch Nala,Hutch Nala,13.949,14.022,1325.677777777778,793.3816746528853,1544.32949695385,972.5209858436067,859.274578165103,1710.557221760613,2020.98395240433,1367.3834228515625,1316.8413182967313,0.13122628895243665,8.19578036651898,10.505307280583649,-3.79579365864084,9.703609477013586,7.34138984944062,-4.513806343078613,11.166666666666666,5.3469199339780715,990.246465201318
