LOCALITY,n_sp,HYP,HOD,BUN,SF,OT,LOP,LOPT,AL,OL,ALX,AVERAGE.AGE,LAT,LONG,FORMATION,REFERENCE.SECTION,PALEOMAG.SECTION,MINIMUM.AGE,MAXIMUM.AGE,precipPredLM,precipPredRF,precipPredSCAM,precipPredSVM,precipPredGBM,precipPredMARS,precipPredGAM,precipPredXGB,ensemblePrec,tempPredRF,tempPredSCAM,tempPredSVM,tempPredGBM,tempPredMARS,tempPredGAM,tempPredXGB,tempPredLM,ensembleTemp,precipHYP,form_lon,form_lat,final_lon,final_lat,coord_source,lon_jit,lat_jit,bio15PredRF,bio15PredSCAM,bio15PredSVM,bio15PredGBM,bio15PredMARS,bio15PredGAM,bio15PredXGB,ensembleBio15,nppPredRF,nppPredSVM,nppPredGBM,nppPredMARS,nppPredGAM,nppPredSCAM,ensembleNPP,NPP_liu,MAP_lm_PN,MAT_lm_PN
Y0682,16,1.06875,1.125,0.375,0.00625,0.0125,0.8125,0.775,0.55625,0.225,0.375,15.169,N 32 42.142,E 72 28.105,Kamlial,Chitaparwala,Chitaparwala,15.129,15.208,1498.81875,2978.559176,3904.123976,2706.213795,3227.86775,3865.250395,3997.699117,2727.537598,3446.619035,-2.704590102,1.951048305,-7.719406797,5.910827148,-4.648584193,0.41779199,3.107446671,16.3125,-1.132152275,3170.528372,72.3176,32.66971667,73.67622361,33.24740611,actual,73.67622361,33.24740611,31.19759918,70.14035531,41.04034778,30.35205483,-4.812724734,-0.139208812,30.47240639,27.96307059,2362.768613,2422.177063,2498.69773,2376.522873,2817.18116,2646.585835,2520.655546,1784.573125,4638.421369,0.377777338
Y0686,6,1.216666667,1.333333333,0.166666667,0.016666667,0.05,0.85,1.716666667,0.466666667,0.6,0.166666667,16.568,N 32 41.210,E 72 27.020,Kamlial,Chitaparwala,Chitaparwala,16.398,16.737,1424.533333,1764.088682,2550.696772,1858.947746,2349.710908,1801.905255,2852.849244,3186.160156,2196.366434,2.508840438,8.627671713,1.833628606,7.071164746,-0.799415755,8.236828805,10.45251369,22.25,4.579786425,3062.458164,72.3176,32.66971667,73.65783889,33.23161389,actual,73.65783889,33.23161389,61.01690825,72.36694235,41.38140902,34.47209569,25.05729843,9.400560525,61.57476807,40.61586905,1818.531432,2293.716637,2382.884834,2207.23394,2526.886611,2132.653431,2226.984481,1700.423333,3587.484445,10.95891583
Y0687,6,1,1,0,0,0,0.5,1.666666667,1,0.166666667,0.833333333,17.878,NA,NA,Kamlial,Chitaparwala,Chitaparwala,17.758,17.997,1781.5,2038.922291,1501.566503,1747.344785,2480.837277,-6671.623345,3564.784422,1785.940552,776.9719889,-6.776890887,-8.555638434,-0.103806056,-6.64809093,0.340808691,-2.732186057,-6.671358585,3.25,-4.079300612,3174.109679,72.3176,32.66971667,72.3176,32.66971667,formation_centroid,72.14532208,32.66476385,62.41839515,70.14033001,68.69897473,39.87539999,45.82921579,-5.430974414,29.08477402,46.92189021,1822.649434,2001.70979,2333.157079,2722.79894,2221.405143,945.138057,2007.80974,2131.65,6870.846154,-22.90072734
Y0690,11,1.309090909,1.181818182,0.090909091,0,0.018181818,1.181818182,1.127272727,0.727272727,0.454545455,0.454545455,13.085,NA,NA,Chinji,Gambhir Section,Gambhir Section,13.032,13.137,1118.763636,2101.345039,1401.524085,1642.877811,1973.658428,2599.166114,1991.678015,1764.54541,1951.708249,-7.269326749,-3.239659432,-13.86867499,-6.978003879,-9.256840837,-4.215822958,-5.895914555,14.04545455,-7.47138814,2850.379906,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.43993704,32.71195792,53.96470002,70.14034529,50.66499087,40.92180843,62.92957833,47.1771153,42.31949615,54.29975638,1810.052812,1808.994246,2074.138794,1683.937015,1573.76679,958.0870916,1651.496125,1325.98,2295.784283,-3.662293721
Y0691,7,1.314285714,1.285714286,0,0,0.171428571,1.142857143,1.485714286,0.571428571,0.428571429,0.571428571,13.085,N 32 43.618,E 72 29.221,Chinji,Gambhir Section,Gambhir Section,13.032,13.137,1150.028571,1112.281065,801.3445851,1185.723251,1423.045652,577.0104364,1751.708275,1288.555054,1141.852211,-5.943654377,-8.451146386,-8.088946668,-3.731660059,-9.016053553,-7.92251808,-3.351217031,10.71428571,-7.192329854,2834.042609,72.33238333,32.698,73.69513361,33.27241611,actual,73.69513361,33.27241611,63.90094807,69.6616119,47.23624872,40.14010691,37.32274106,53.30577931,45.13766861,51.927906,1306.380424,1469.329013,1749.044352,1713.548054,1417.577019,472.3604355,1354.70655,1365.062857,2361.707358,-9.598724665
Y0694,13,1.192307692,1.161538462,0.061538462,0,0.092307692,1,1.446153846,0.707692308,0.615384615,0.307692308,13.901,NA,NA,Chinji,K3/KR3,K3/KR3,13.875,13.927,1305.423077,1371.464849,1816.714378,1619.493726,2199.790296,2188.439199,2722.405489,1298.781616,1986.384656,-2.895952364,3.952643881,-1.822584611,2.815170762,-1.790260995,3.759024946,3.759513378,18.23076923,0.669673603,3096.030134,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.34671072,32.53672562,56.19990042,70.14035443,32.17608559,28.47932443,23.88543264,4.517945496,47.74461746,35.8998405,1554.679022,2084.992865,2301.535399,2005.690972,2352.885611,1457.388434,1959.528717,1551.280769,3238.154615,3.796299004
Y0695,10,1.02,1.2,0.2,0,0.02,0.8,1.44,0.6,0.5,0.3,12.392,N 32 43.611,E 72 28.492,Chinji,Gambhir Section,Gambhir Section,12.352,12.432,1523.42,1991.107463,3533.488609,2243.32625,2433.620262,2869.017034,3954.766182,2728.298096,2837.5543,-3.014953253,4.071849866,-1.647908601,1.749234573,-1.399154432,4.05725575,1.873265624,18.45,0.636053984,3174.017673,72.33238333,32.698,73.68278111,33.2722975,actual,73.68278111,33.2722975,49.11388446,70.14057536,35.16237336,33.24861814,14.56089426,-22.30546676,52.94534302,29.98681314,2097.552488,2484.678904,2437.349163,2416.693629,2919.328591,2808.575361,2527.363023,1812.454,5048.951575,4.186987194
Y0698,9,1.111111111,1,0.111111111,0,0,1.111111111,0.666666667,0.777777778,0.222222222,0.666666667,12.984,NA,NA,Chinji,Gambhir Section,Gambhir Section,12.944,13.024,1235.444444,2046.880096,1563.75586,1940.146304,2457.035794,-1621.578882,2930.960092,1621.932861,1552.866544,-6.788432885,-8.555592885,-6.587626757,-6.64809093,-5.613558191,-6.94300426,-6.931399822,8,-6.856050985,3159.031979,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.37520589,32.69733637,53.78423192,70.14033734,57.48526963,40.83585409,75.44097273,21.24074932,22.72304726,53.15456917,1718.918829,1824.154041,2175.444932,2007.651953,1882.151483,1009.809326,1769.688428,1460.022222,3300.154769,-14.43581655
Y0705,19,1.157894737,1.105263158,0.105263158,0,0,1.052631579,1,0.789473684,0.421052632,0.473684211,12.364,N 32 42.151,E 72 13.744,Chinji,Kanatti (Upper),Kanatti (Upper),12.34,12.388,1271.105263,2158.858883,1712.189031,1896.014174,2323.940017,2883.691279,2749.308577,1752.506348,2287.33366,-6.291282872,-4.670658752,-13.74448624,-2.94242573,-10.22992894,-5.179672747,-0.39902702,13.5,-7.176409214,3130.880195,72.33238333,32.698,73.43288444,33.24755861,actual,73.43288444,33.24755861,49.55852167,70.14034706,46.17548664,40.17199469,51.86510747,24.80417317,35.61742401,47.11927178,1832.210658,2054.078809,2220.550172,2001.349931,2035.72831,1165.726599,1884.940747,1506.821053,3247.568593,-4.634340893
Y0706,7,1.285714286,1,0,0,0.142857143,1.428571429,0.857142857,0.857142857,0.571428571,0.428571429,12.27,N 32 41.417,E 72 17.393,Chinji,Parrawali,Parrawali,12.254,12.286,918,1073.617239,1213.448608,1328.238065,1414.600666,2497.968435,2053.653637,1146.627808,1596.921108,-7.482986171,-1.266924186,-12.8939451,-8.011160777,-7.936221273,-2.760077848,-7.547072411,14.78571429,-6.725219225,2918.141095,72.33238333,32.698,73.49471472,33.23512139,actual,73.49471472,33.23512139,63.70604176,70.0231118,34.78468549,43.87630902,24.67109219,38.68521021,57.10432434,45.95774174,1011.817514,1509.558332,1302.088421,1484.003561,1410.783096,796.7456541,1252.49943,1075.557143,1891.691961,-2.343086844
Y0710,8,1.175,1.25,0.125,0,0.0375,1.1375,1.2875,0.7375,0.375,0.5,13.013,NA,NA,Chinji,Gambhir Section,Gambhir Section,12.975,13.051,1194.7875,2075.028782,1666.815056,1842.189995,2328.608674,2319.977366,2641.832293,1665.563599,2145.742028,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,3115.26356,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.2643612,32.62738699,49.20102351,70.14033789,46.25791722,40.23618308,50.51880079,31.02339496,19.10672188,47.89627624,1800.789334,1911.158626,2181.647167,1899.853632,1909.762419,1063.984831,1794.532668,1413.03875,2925.75156,-5.970905755
Y0711,5,1.04,1,0,0,0.02,1.02,1.18,0.78,0.4,0.6,13.085,NA,NA,Chinji,Gambhir Section,Gambhir Section,13.032,13.137,1332.62,1964.964046,1461.682609,1747.555655,2331.436199,-110.1430167,3308.581383,1779.956055,1784.012813,-7.338070033,-8.552740313,-7.024065011,-8.926753359,-7.995304944,-7.94128342,-9.269918442,9.9,-7.96303618,3173.398634,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.49284943,32.70359843,59.78931117,70.14033689,46.578885,39.95449103,27.18470186,13.92826464,38.98988724,42.92933176,1783.729716,1951.598991,2252.387618,2185.274151,2160.238621,878.3353727,1868.594078,1576.754,3995.726039,-11.04985223
Y0714,8,1.025,1.25,0.25,0,0.025,0.625,1.55,0.5,0.375,0.375,12.779,NA,NA,Chinji,Gambhir Section,Gambhir Section,12.749,12.809,1669.15,2662.387866,3817.07825,2374.644802,2896.024523,3545.151297,4025.950137,2335.490479,3220.206146,-2.704590102,1.951048305,-7.532188809,5.910827148,-5.212443423,0.41779199,3.107446671,16.3125,-1.194925815,3173.932891,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.33239237,32.69006228,31.97830753,70.14035289,36.65643215,29.86075487,8.430213814,-5.983108558,29.81554031,28.51382545,2287.780629,2559.41667,2521.989409,2573.560529,2906.462122,2761.092953,2601.717052,1993.58,5893.658161,0.377777338
Y0716,9,1.166666667,1.444444444,0,0.011111111,0.055555556,0.888888889,2.077777778,0.766666667,0.511111111,0.444444444,12.935,NA,NA,Chinji,Gambhir Section,Gambhir Section,12.902,12.968,1406.277778,1927.061748,1633.966182,1596.519327,2214.268751,3024.109168,2723.964837,1751.875244,2186.648336,-7.024232356,-2.464710661,-14.01899982,-6.781341102,-7.569681489,-3.666408909,-5.084401608,14.33333333,-6.920895723,3123.272312,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.20106631,32.7947868,58.76322069,70.14033559,39.5088322,43.07159425,22.6164843,24.78763576,53.13025284,43.14801713,1877.199114,2081.112068,2341.041176,2204.940445,2223.900896,1066.396736,1965.765073,1675.05,3730.354543,-3.149268824
Y0719,6,1.233333333,1.35,0.133333333,0.016666667,0.05,1.183333333,1.45,0.666666667,0.433333333,0.333333333,14.059,NA,NA,Kamlial,K2/Kr2,K2/Kr2,14.03,14.088,1139.383333,2011.189748,2172.207414,1815.346813,2408.325291,2343.947219,2564.680946,2313.267578,2219.282905,-3.583782932,3.41151482,-2.894861161,-2.622437934,-1.744376727,2.631472099,-2.629606485,17.5,-0.800411973,3034.669544,72.3176,32.66971667,72.3176,32.66971667,formation_centroid,72.45053282,32.54873105,43.5988525,70.14036056,42.77502879,34.19114994,34.26848129,14.9668692,32.48992157,39.99012371,1828.264245,1952.180848,2273.577769,1874.348438,2109.055344,1738.428989,1962.642606,1347.451667,2568.84074,2.494005036
Y0724,5,1.18,1,0.2,0.02,0,1.2,0.4,0.58,0.32,0.4,13.411,NA,NA,Chinji,Gambhir Section,Gambhir Section,13.366,13.455,1140.78,2505.429617,2871.901497,2153.523257,2815.170938,3077.228737,2977.316661,2206.691162,2733.428451,-8.168984696,0.652335884,-10.58813429,-9.948081722,-4.568272924,-1.058189696,-10.11785412,15.6,-5.613221241,3110.076753,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.22620119,32.67703869,31.33887751,70.1403535,47.21424179,29.71723811,26.48488323,20.71685306,18.18490601,37.60207453,2144.965217,2012.957262,2379.750646,1946.854273,2158.898046,2103.124997,2124.425074,1346.286,2740.419127,-0.89195928
Y0725,6,1.55,1.016666667,0.133333333,0,0.016666667,1.516666667,0.383333333,0.85,0.333333333,0.5,13.036,NA,NA,Chinji,Gambhir Section,Gambhir Section,12.994,13.078,767.5333333,1759.510552,965.1498714,1453.977288,1630.14941,1521.737537,1118.847489,1603.205444,1408.228691,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,1829.970248,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.48539985,32.70642676,75.73185757,70.14034261,68.07955165,77.03132054,73.29640072,84.69916009,81.33437347,74.8297722,1337.161039,1258.636588,1030.974464,1057.746955,914.3600195,676.6144984,1045.915594,903.19,1172.187016,-5.970905755
Y0726,5,1.42,1.02,0.16,0,0,1.6,0.08,0.84,0,0.8,13.05,NA,NA,Chinji,Gambhir Section,Gambhir Section,13.008,13.092,735.02,1962.060958,1192.448855,1701.903787,1963.746713,-2252.397509,1574.862507,2093.846436,1023.770885,-6.776890887,-8.555629612,-2.627500898,-6.64809093,-0.850064685,-3.584771817,-6.671358585,4.2,-4.840491472,2424.3036,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.47161463,32.68969091,55.84870627,70.14033147,87.6883854,48.19709211,75.45004439,63.51031883,24.67501831,66.80581308,1333.613018,1016.917567,1128.870327,1149.166554,565.8241579,710.6986771,984.1817169,855.774,1319.014169,-21.20774518
Y0728,6,1.483333333,1,0.166666667,0.016666667,0.166666667,1.5,0.333333333,0.65,0.433333333,0.333333333,10.365,N 32 45.613,E 72 29.799,Nagri,Gambhir Section,Gambhir Section,10.323,10.406,800.8166667,1163.604876,1287.697171,1342.133282,1343.303666,1807.668083,1461.183415,1151.889404,1400.931749,-3.583782932,3.41151482,-2.894861161,-2.622437934,-1.744376727,2.631472099,-2.629606485,17.5,-0.800411973,2136.441408,72.62806667,33.35673333,73.7049275,33.30622028,actual,73.7049275,33.30622028,71.16270905,69.74565706,45.80900989,64.35593387,42.61711557,46.95193849,76.21222687,56.77372732,1122.541308,1335.855225,1262.408799,1253.29905,1352.228334,1202.834521,1254.861206,940.8716667,1315.806621,2.494005036
Y0731,7,1.057142857,1.571428571,0.285714286,0,0.028571429,0.714285714,1.771428571,0.428571429,0.428571429,0.285714286,16.465,N 32 43.553,E 72 31.315,Kamlial,Chitaparwala,Chitaparwala,16.152,16.777,1584.771429,2628.481205,3936.162067,2397.103123,3040.314567,2998.853501,4079.841394,2315.786133,3180.125976,-2.832820299,4.259937127,-1.589710263,5.521752357,-0.672813672,4.563006481,8.169370651,18.85714286,1.541558622,3172.049406,72.3176,32.66971667,73.73061528,33.27131472,actual,73.73061528,33.27131472,37.25962534,70.14715743,37.81639353,32.88773256,18.5899711,-11.19898756,40.51520538,30.91698207,2323.777792,2520.045677,2503.227052,2448.366352,2957.4863,2754.699422,2584.600432,1890.611429,5169.838862,4.912550976
Y0735,9,1.222222222,1,0.111111111,0,0.111111111,1,0.888888889,0.666666667,0.444444444,0.444444444,11.668,NA,NA,Chinji,Gambhir Section,Gambhir Section,11.611,11.724,1296.777778,1701.809003,1588.336667,1616.101242,2193.037941,2827.462484,2381.846599,1167.833984,2051.432323,-7.024232356,-2.464710661,-13.64991791,-6.781341102,-8.743266562,-3.666408909,-5.084401608,14.33333333,-7.054979583,3053.650536,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.31557256,32.64464513,66.39536468,70.13595428,39.55823815,44.36357304,49.29497126,30.85092455,38.95633698,50.09983766,1656.538285,1941.224311,2159.148889,1966.75207,2037.727499,1139.09137,1816.747071,1542.177778,3095.883362,-3.149268824
Y0738,10,1.09,1,0.1,0.01,0,1.1,1,0.89,0.36,0.5,15.565,N 32 42.639,E 72 29.144,Kamlial,Chitaparwala,Chitaparwala,15.471,15.658,1250.89,2082.198068,1688.066193,1987.580009,2328.681026,2437.919415,3079.601657,1745.215332,2267.341061,-9.120546215,-6.388828725,-12.95930885,-11.82777498,-10.38845707,-6.305581521,-11.92914867,12.75,-9.498416226,3166.089667,72.3176,32.66971667,73.69382889,33.2558275,actual,73.69382889,33.2558275,51.73844955,70.14034544,45.27847744,40.09266631,53.85157935,16.18590088,23.30119324,46.21456983,1816.472521,2044.747967,2177.724862,2101.433378,2163.73026,1241.277444,1924.231072,1478.043,3441.73648,-5.970905755
Y0739,5,1.04,1,0,0,0,0.4,2,0.8,0.6,0.4,17.996,N 32 41.034,E 72 28.890,Kamlial,Chitaparwala,Chitaparwala,17.93,18.061,1854.04,1869.055469,2085.311962,1817.890421,2266.524704,3159.766313,3486.49581,1772.14209,2447.507447,-8.168984696,0.652335884,-10.41166612,-9.948081722,-6.483539753,-1.058189696,-10.11785412,15.6,-5.903021017,3173.398634,72.3176,32.66971667,73.689525,33.22863167,actual,73.689525,33.22863167,58.43332141,70.1403535,35.94784353,34.24495195,8.864367637,-4.598655381,58.73695374,33.83869711,1803.696757,2513.900537,2482.467833,2764.089357,2595.693373,1504.297555,2277.357569,2223.848,7098.60424,-0.89195928
Y0740,5,1.18,1,0.2,0.02,0,1,0.8,0.58,0.52,0.2,15.818,N 32 42.610,E 72 29.221,Kamlial,Chitaparwala,Chitaparwala,15.707,15.929,1308.98,1920.948788,3028.430902,2091.490926,2421.277082,1977.268136,3181.353762,2732.930908,2436.794932,-4.359163922,6.409643401,-0.309658203,-5.632356821,-2.573696845,6.956686808,-5.875989914,21.3,0.08190907,3110.076753,72.3176,32.66971667,73.69513361,33.25533611,actual,73.69513361,33.25533611,52.12583339,71.09627096,45.42401941,34.6724753,26.39542536,2.274755416,45.75369644,38.66479664,1883.786074,2268.419748,2342.020907,2133.568856,2515.122714,2452.309988,2265.871381,1555.026,3298.570599,9.265933669
Y0744,7,1.028571429,1.285714286,0,0,0.028571429,0.714285714,2.057142857,0.857142857,0.285714286,0.714285714,16.655,N 32 42.667,E 72 29.928,Kamlial,Chitaparwala,Chitaparwala,16.565,16.745,1593.028571,2021.141126,1471.930592,1701.717928,2480.837277,-3205.172957,3375.587208,1824.758667,1307.673529,-6.776890887,-8.555606927,-6.384705681,-6.64809093,-3.912310511,-5.777135201,-6.671358585,6.642857143,-6.342456689,3173.847609,72.3176,32.66971667,73.70711333,33.25630194,actual,73.70711333,33.25630194,62.44064114,70.14032994,56.42723254,40.01891675,36.87369018,6.842407729,29.49000359,45.45720305,1817.046385,1998.099492,2331.583698,2485.556977,2302.162611,896.3294112,1971.796429,1899.305714,5396.521413,-16.85436249
Y0747,13,1.076923077,1,0.153846154,0,0,0.976923077,0.869230769,0.769230769,0.307692308,0.538461538,17.892,N 32 41.195,E 72 28.878,Kamlial,Chitaparwala,Chitaparwala,17.813,17.97,1358.176923,2196.008781,1953.582049,2112.453999,2638.731946,1663.368945,3216.350014,2219.615234,2296.749289,-5.862673007,-7.9388657,-10.0716318,-8.587210489,-10.19384041,-7.457135756,-4.420506477,11.65384615,-8.351892859,3169.097561,72.3176,32.66971667,73.68932167,33.23135972,actual,73.68932167,33.23135972,45.24225639,70.14034335,46.48393816,36.15722093,37.06165805,17.77714496,22.7906971,42.14376031,1854.523159,2135.803686,2247.058869,2177.427869,2278.146842,1255.575252,1991.422613,1610.477692,3934.154877,-7.924346707
Y0750,19,1.157894737,1,0.210526316,0,0.052631579,1,0.631578947,0.684210526,0.263157895,0.526315789,12.749,N 32 41.712,E 72 11.166,Chinji,Samriala Nala,Samriala Nala,12.74,12.758,1315.368421,2448.150806,2193.38247,2037.348125,2824.187311,2061.007962,2969.050864,2236.331299,2422.187923,-7.352976588,-7.581452473,-10.91316022,-9.819721153,-10.62776188,-7.161499246,-11.33451176,12,-8.909428594,3130.880195,72.33238333,32.698,73.38920167,33.24012,actual,73.38920167,33.24012,33.62877775,70.14033152,47.6152854,33.15572061,20.08045735,34.74141868,18.19473457,39.89366522,2073.210694,2014.55924,2241.737907,2050.485348,2168.724611,1236.042845,1964.126774,1561.752632,3409.925239,-7.307470616
Y0756,5,1.06,1.02,0.16,0,0.02,1.42,0.46,0.82,0.4,0.4,11.552,N 32 42.365,E 72 15.217,Chinji,Kanatti (Upper),Kanatti (Upper),11.507,11.597,990.44,2205.817877,2822.325759,2126.553548,2505.622247,3293.396542,3463.041134,2213.618652,2736.126184,-8.168984696,0.652335884,-10.41166612,-9.948081722,-6.483539753,-1.058189696,-10.11785412,15.6,-5.903021017,3171.725994,72.33238333,32.698,73.45784361,33.25118472,actual,73.45784361,33.25118472,41.23422383,70.14035002,38.63697497,33.00577195,24.20511509,-2.002546182,32.5760231,34.20331495,1738.043465,1884.81354,2042.395175,1785.811549,2105.358412,2169.601531,1954.337279,1153.188,2676.284557,-0.89195928
Y0758,11,1.109090909,1.181818182,0,0,0.018181818,1.454545455,1.127272727,0.909090909,0.454545455,0.545454545,14.051,N 32 41.324,E 72 12.165,Chinji,Samriala Nala,Kanatti (Upper),13.94,14.161,947.2,2039.819016,1402.455871,1689.098006,2354.768623,1292.649822,2956.918436,1903.67688,1955.951629,-5.862673007,-8.098110923,-9.602192503,-8.587210489,-9.944006833,-7.59742412,-4.420506477,11.45454545,-8.281936312,3159.838622,72.33238333,32.698,73.40612917,33.23354556,actual,73.40612917,33.23354556,59.25357897,70.14033987,45.3656034,39.35312562,26.90233591,24.99351708,54.02128601,44.33475014,1536.652981,1626.705929,1605.128128,1689.660593,1571.589925,794.7203727,1470.742988,1102.194545,2407.712595,-8.279517789
Y0760,5,1.22,1,0,0.02,0.02,1.42,0.78,0.96,0.32,0.6,12.002,N 32 42.153,E 72 11.345,Chinji,Samriala Nala,Samriala Nala,11.896,12.108,944.2,2094.222164,1203.80614,1577.308421,2443.881605,95.75432723,2358.064941,1787.24707,1628.8396,-7.338070033,-8.552740313,-7.606754376,-8.926753359,-5.928545214,-7.94128342,-9.269918442,9.9,-7.715691119,3057.227133,72.33238333,32.698,73.39223472,33.2475925,actual,73.39223472,33.2475925,56.88264189,70.14033689,57.7939318,39.95449103,41.33532697,44.40264492,24.82925987,51.75156225,1518.535261,1477.981298,1598.225721,1689.401358,1417.683892,700.4059203,1400.372242,1104.5,2104.581072,-11.04985223
Y0761,6,1.2,1.333333333,0,0,0.033333333,1,1.733333333,0.666666667,0.333333333,0.666666667,14.102,N 32 41.157,E 72 15.548,Chinji,Kanatti (Upper),Kanatti (Upper),14.009,14.194,1303.2,2031.69274,1234.354475,1526.360228,2438.64743,-1341.966377,2456.012036,1826.125244,1390.850089,-6.788432885,-8.555592885,-6.587626757,-6.64809093,-5.613558191,-6.94300426,-6.931399822,8,-6.856050985,3086.285014,72.33238333,32.698,73.46345222,33.23071583,actual,73.46345222,33.23071583,57.47027522,70.1403309,59.29780437,39.95449103,44.20831724,38.73273503,25.0084362,51.6339923,1778.233397,1731.938992,2239.617435,1995.678111,1783.662597,653.1187943,1697.041554,1548.94,3200.957849,-14.43581655
Y0767,11,1.263636364,1.181818182,0.090909091,0.009090909,0.090909091,0.909090909,1.181818182,0.627272727,0.418181818,0.454545455,12.371,NA,NA,Chinji,Gambhir Section,Gambhir Section,12.32,12.421,1361.263636,1798.136822,1429.578397,1577.445828,1935.435615,2723.529442,2165.642414,1248.783691,1938.294753,-7.269326749,-3.239659432,-14.21056007,-6.978003879,-8.276264382,-4.215822958,-5.895914555,14.04545455,-7.364939578,2973.001167,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.50614072,32.57217428,61.13370145,70.14031434,44.1318291,43.30846035,60.48902642,39.85067993,38.70798874,53.1756686,1717.242724,1977.066739,2173.091874,2048.558943,2039.843069,1049.381539,1834.197481,1624.457273,3164.93946,-3.662293721
Y0771,5,1.24,1.02,0.16,0.02,0.02,1.02,0.86,0.8,0.32,0.4,12.392,N 32 43.926,E 72 29.178,Chinji,Gambhir Section,Gambhir Section,12.352,12.432,1274.82,2396.611583,2294.394323,1947.102106,2712.436148,2757.381685,2518.345835,2220.909424,2437.711947,-8.168984696,0.652335884,-10.58813429,-9.948081722,-4.568272924,-1.058189696,-10.11785412,15.6,-5.613221241,3022.376542,72.33238333,32.698,73.694405,33.277635,actual,73.694405,33.277635,37.52184768,70.14035002,49.12702466,33.00577195,37.62468191,28.34107398,17.59885025,42.6267917,1982.148908,2060.455326,2356.552963,2036.797086,2230.454299,1735.437905,2066.974414,1515.894,2958.948585,-0.89195928
Y0772,14,1.014285714,1.142857143,0.142857143,0,0.014285714,0.785714286,1.314285714,0.714285714,0.428571429,0.428571429,12.371,NA,NA,Chinji,Gambhir Section,Gambhir Section,12.32,12.421,1537.085714,2098.979538,2557.062172,2136.256609,2336.638549,3566.017735,3625.263733,1487.998779,2720.036389,-7.482986171,-1.266924186,-12.8939451,-8.011160777,-7.936221273,-2.760077848,-7.547072411,14.78571429,-6.725219225,3174.074711,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.21394203,32.61307885,47.28890614,70.14034817,36.95239089,37.20903992,26.74371465,-5.603520269,39.45222855,35.45514658,1923.540539,2407.990101,2481.169138,2437.46851,2680.648224,2046.934365,2329.625146,1829.102857,5160.350647,-2.343086844
Y0775,9,1,1,0.333333333,0,0,0.777777778,0.666666667,0.555555556,0.333333333,0.333333333,12.318,N 32 42.112,E 72 24.829,Chinji,Rata Dala Nala,Rata Dala Nala,12.239,12.396,1547.888889,2605.880738,4172.843773,2680.848097,3292.481952,3616.158047,4420.5094,2570.813721,3464.787001,-3.583782932,3.41151482,-3.204881272,-2.622437934,-3.093949539,2.631472099,-2.629606485,17.5,-1.077010793,3174.109679,72.33238333,32.698,73.62071361,33.24689778,actual,73.62071361,33.24689778,31.18354936,70.14037205,37.66697508,30.15019701,5.044419553,-15.29654153,29.95308495,26.48149525,2350.128763,2536.659902,2513.789654,2463.473131,3052.523187,3004.153345,2653.454664,1841.733333,5311.19755,2.494005036
Y0776,9,1.266666667,1.222222222,0.333333333,0,0.022222222,0.555555556,1.377777778,0.444444444,0.444444444,0.222222222,12.318,N 32 42.183,E 72 24.982,Chinji,Rata Dala Nala,Rata Dala Nala,12.239,12.396,1657.711111,2592.320645,3126.113401,2219.758936,2751.774763,2441.690099,3111.819018,2331.581787,2707.246144,-3.884006808,5.454832768,-2.871446281,0.76132457,-3.343726786,6.319255354,1.567477226,20.66666667,0.406038803,2965.988088,72.33238333,32.698,73.62330611,33.24810083,actual,73.62330611,33.24810083,38.40865394,70.61114136,50.49390639,32.36633489,46.58373306,21.91012376,33.69137573,43.3956489,2249.759336,2443.78635,2376.15519,2323.821282,2486.753117,1964.546265,2307.470257,1992.52,4372.22286,8.137278897
Y0779,7,1.471428571,1.014285714,0.114285714,0,0.157142857,1.3,0.614285714,0.585714286,0.428571429,0.428571429,10.759,N 32 45.463,E 72 29.876,Nagri,Gambhir Section,Gambhir Section,10.709,10.809,972.4571429,1048.975343,978.252543,1247.492617,1207.510452,1926.117123,1261.336571,985.4433594,1278.280775,-7.482986171,-1.266924186,-12.8939451,-8.011160777,-7.936221273,-2.760077848,-7.547072411,14.78571429,-6.725219225,2191.521702,72.62806667,33.35673333,73.70623222,33.30367861,actual,73.70623222,33.30367861,88.16734292,69.88312328,48.27898112,71.89454778,59.42025889,61.54970111,85.04834747,66.53232585,1239.93397,1413.787333,1494.408604,1362.295304,1277.073615,819.0076843,1267.751085,1153.234286,1612.375666,-2.343086844
